Date,Open,High,Low,Close,Adj Close,Volume
2016-04-08,149.059998,149.990005,148.119995,149.350006,117.093185,3293800
2016-04-11,150.259995,151.949997,149.220001,149.250000,117.014748,3846100
2016-04-12,149.610001,150.110001,148.580002,149.630005,117.312691,3595800
2016-04-13,150.750000,151.229996,149.630005,151.229996,118.567108,3168400
2016-04-14,151.500000,152.759995,150.380005,151.160004,118.512260,3176500
2016-04-15,151.039993,152.100006,150.960007,151.720001,118.951286,3657600
2016-04-18,151.720001,153.139999,151.490005,152.529999,119.586349,6581700
2016-04-19,146.470001,146.949997,142.610001,144.000000,112.898674,13190200
2016-04-20,144.240005,147.199997,144.000000,146.110001,114.552948,6754300
2016-04-21,146.580002,150.119995,146.460007,149.300003,117.053978,6017700
2016-04-22,149.440002,151.000000,147.500000,148.500000,116.426750,5191900
2016-04-25,148.160004,148.899994,147.110001,148.809998,116.669815,2848900
2016-04-26,148.649994,149.789993,147.899994,149.080002,116.881470,2979800
2016-04-27,149.350006,150.779999,148.970001,150.470001,117.971268,3111200
2016-04-28,149.750000,150.179993,146.729996,147.070007,115.305634,3791500
2016-04-29,146.490005,147.339996,144.190002,145.940002,114.419670,4225800
2016-05-02,146.559998,147.000000,144.429993,145.270004,113.894379,3502400
2016-05-03,144.649994,144.899994,142.899994,144.130005,113.000595,3584300
2016-05-04,143.360001,145.000000,143.309998,144.250000,113.094673,2577100
2016-05-05,145.949997,147.300003,145.449997,146.470001,114.835205,6501200
2016-05-06,144.860001,147.970001,144.470001,147.289993,116.592499,4895800
2016-05-09,147.699997,148.199997,147.009995,147.339996,116.632080,4302400
2016-05-10,148.240005,150.039993,147.740005,149.970001,118.713966,3992700
2016-05-11,149.710007,151.089996,148.740005,148.949997,117.906525,3093000
2016-05-12,149.210007,149.389999,147.110001,148.839996,117.819481,3249200
2016-05-13,148.789993,149.860001,147.419998,147.720001,116.932877,2398000
2016-05-16,147.649994,149.990005,147.440002,149.460007,118.310272,3069100
2016-05-17,149.210007,149.500000,147.289993,148.000000,117.154556,3490600
2016-05-18,147.990005,148.520004,146.360001,147.339996,116.632080,2491100
2016-05-19,146.479996,146.929993,143.960007,144.929993,114.724373,3685600
2016-05-20,145.710007,147.509995,145.550003,147.250000,116.560867,3671500
2016-05-23,147.610001,147.949997,146.660004,146.770004,116.180862,2103800
2016-05-24,146.880005,148.750000,146.880005,148.309998,117.399948,2929300
2016-05-25,148.929993,152.089996,148.500000,151.690002,120.075485,4355300
2016-05-26,151.550003,152.509995,151.050003,152.440002,120.669189,3062900
2016-05-27,152.350006,152.929993,152.149994,152.839996,120.985832,2457100
2016-05-31,152.559998,153.809998,152.270004,153.740005,121.698242,5836600
2016-06-01,153.000000,153.270004,151.539993,152.509995,120.724602,2663400
2016-06-02,152.589996,153.500000,152.119995,153.500000,121.508247,2642600
2016-06-03,152.399994,153.039993,151.699997,152.889999,121.025375,2328300
2016-06-06,153.089996,153.949997,152.339996,152.729996,120.898735,2378700
2016-06-07,153.309998,153.929993,152.660004,153.330002,121.373734,4465000
2016-06-08,153.529999,154.089996,153.039993,154.000000,121.904037,2935000
2016-06-09,152.919998,153.759995,152.729996,153.419998,121.444946,2021800
2016-06-10,152.789993,153.330002,151.860001,152.369995,120.613739,3120600
2016-06-13,151.630005,152.500000,150.279999,151.279999,119.750946,3610400
2016-06-14,151.279999,151.789993,150.399994,151.059998,119.576790,2865800
2016-06-15,151.460007,151.789993,150.600006,150.679993,119.275986,2260400
2016-06-16,150.190002,151.289993,149.000000,151.059998,119.576790,2449100
2016-06-17,150.960007,152.720001,150.600006,151.990005,120.312965,4663900
2016-06-20,152.600006,154.669998,152.520004,153.610001,121.595360,3572100
2016-06-21,154.160004,154.570007,153.690002,154.050003,121.943604,2760300
2016-06-22,153.750000,154.710007,152.270004,152.919998,121.049164,2833700
2016-06-23,153.449997,155.479996,152.600006,155.350006,122.972694,3969400
2016-06-24,149.970001,150.610001,146.179993,146.589996,116.038399,9082800
2016-06-27,146.179993,146.600006,142.500000,143.500000,113.592407,5017900
2016-06-28,144.779999,145.729996,144.220001,145.699997,115.333900,3997700
2016-06-29,146.500000,148.479996,146.449997,148.460007,117.518654,3367700
2016-06-30,148.860001,151.910004,148.669998,151.779999,120.146721,3967100
2016-07-01,151.779999,152.970001,151.399994,152.350006,120.597931,2658300
2016-07-05,151.190002,152.000000,150.759995,151.679993,120.067558,2465200
2016-07-06,151.850006,152.410004,149.919998,152.369995,120.613739,2569400
2016-07-07,152.750000,153.690002,151.889999,152.600006,120.795837,2138400
2016-07-08,154.000000,154.600006,153.080002,154.460007,122.268166,3040600
2016-07-11,154.600006,156.039993,154.500000,155.330002,122.956886,2833700
2016-07-12,156.000000,157.119995,155.520004,157.039993,124.310493,3843800
2016-07-13,157.750000,158.339996,157.059998,158.020004,125.086205,2746400
2016-07-14,158.809998,161.399994,158.580002,160.279999,126.875206,4637600
2016-07-15,159.899994,159.979996,158.500000,159.779999,126.479408,4476800
2016-07-18,159.300003,160.750000,158.729996,159.860001,126.542732,6729700
2016-07-19,161.779999,162.139999,157.889999,159.580002,126.321098,7120000
2016-07-20,159.970001,161.710007,159.600006,161.360001,127.730141,4376300
2016-07-21,160.750000,161.850006,159.889999,160.449997,127.009781,3518900
2016-07-22,160.779999,162.169998,160.479996,162.070007,128.292099,2520100
2016-07-25,162.000000,162.880005,161.750000,162.649994,128.751251,2804600
2016-07-26,162.649994,163.600006,161.369995,162.119995,128.331726,2894600
2016-07-27,162.119995,162.570007,161.179993,161.830002,128.102188,2162700
2016-07-28,161.380005,161.809998,160.710007,161.369995,127.738014,2340400
2016-07-29,161.360001,161.669998,160.029999,160.619995,127.144348,3547500
2016-08-01,160.649994,161.649994,159.839996,161.449997,127.801338,2823600
2016-08-02,161.270004,161.449997,160.360001,160.580002,127.112694,3080900
2016-08-03,160.130005,160.860001,159.800003,160.669998,127.183907,2861700
2016-08-04,160.860001,161.699997,160.119995,161.550003,127.880501,2489100
2016-08-05,162.000000,163.509995,161.570007,163.500000,129.424103,3812400
2016-08-08,162.729996,163.270004,161.580002,162.039993,129.376205,3039300
2016-08-09,162.220001,162.770004,161.649994,161.770004,129.160614,2737500
2016-08-10,162.190002,162.660004,161.960007,162.080002,129.408142,2466700
2016-08-11,162.250000,164.949997,162.179993,163.529999,130.565842,8768600
2016-08-12,163.190002,163.460007,161.520004,161.949997,129.304337,2543100
2016-08-15,162.399994,162.970001,161.779999,161.880005,129.248474,2970400
2016-08-16,161.110001,161.929993,160.690002,160.699997,128.306335,2210200
2016-08-17,160.970001,161.160004,159.839996,160.440002,128.098724,3225900
2016-08-18,160.889999,162.000000,160.440002,161.360001,128.833298,3652000
2016-08-19,160.839996,160.910004,159.520004,160.039993,127.779358,2815200
2016-08-22,160.000000,160.570007,159.130005,160.000000,127.747444,2039300
2016-08-23,160.330002,161.339996,160.229996,160.259995,127.955017,2838100
2016-08-24,159.889999,160.179993,158.320007,159.050003,126.988922,3645800
2016-08-25,159.000000,159.539993,158.419998,158.630005,126.653595,2575000
2016-08-26,158.880005,160.440002,157.850006,158.320007,126.406105,2498900
2016-08-29,158.830002,160.210007,158.500000,159.720001,127.523842,2475900
2016-08-30,159.759995,160.149994,158.809998,159.399994,127.268356,1813300
2016-08-31,159.660004,159.660004,158.259995,158.880005,126.853180,2323600
2016-09-01,158.320007,159.619995,158.100006,159.539993,127.380173,2358400
2016-09-02,159.880005,160.570007,159.149994,159.550003,127.388161,2315400
2016-09-06,159.880005,160.860001,159.110001,160.350006,128.026855,2994100
2016-09-07,160.190002,161.759995,160.000000,161.639999,129.056839,2867300
2016-09-08,160.550003,161.210007,158.759995,159.000000,126.949020,3963200
2016-09-09,158.029999,158.399994,155.649994,155.690002,124.306236,5186000
2016-09-12,155.259995,158.529999,154.839996,158.289993,126.382088,4367500
2016-09-13,157.630005,157.929993,155.500000,155.809998,124.402023,3636700
2016-09-14,155.699997,155.869995,153.389999,154.050003,122.996796,3860600
2016-09-15,154.300003,156.330002,153.210007,155.660004,124.282288,3645600
2016-09-16,155.039993,155.399994,153.470001,153.839996,122.829163,6463600
2016-09-19,154.869995,156.190002,154.550003,154.869995,123.651497,2450100
2016-09-20,155.869995,156.570007,154.449997,154.449997,123.316193,2159100
2016-09-21,154.910004,155.679993,153.869995,155.529999,124.178482,2473900
2016-09-22,156.149994,157.220001,155.690002,156.110001,124.641571,2691100
2016-09-23,155.619995,156.039993,154.710007,154.979996,123.739349,2702200
2016-09-26,154.460007,154.460007,153.460007,153.979996,122.940903,2533300
2016-09-27,154.320007,156.770004,153.809998,156.770004,125.168533,2987200
2016-09-28,156.990005,158.630005,156.229996,158.289993,126.382088,3310000
2016-09-29,158.630005,165.000000,157.460007,158.110001,126.238419,3374800
2016-09-30,158.899994,159.839996,158.059998,158.850006,126.829239,3596900
2016-10-03,158.059998,158.369995,157.020004,157.610001,125.839165,2227800
2016-10-04,157.669998,158.529999,155.820007,156.460007,124.921028,2884100
2016-10-05,157.070007,157.830002,156.720001,157.080002,125.416023,1684500
2016-10-06,156.839996,157.429993,155.889999,156.880005,125.256378,1950100
2016-10-07,157.139999,157.699997,154.860001,155.669998,124.290253,2671900
2016-10-10,156.710007,158.490005,156.660004,157.020004,125.368118,2481300
2016-10-11,156.729996,156.949997,153.889999,154.789993,123.587654,2901300
2016-10-12,154.970001,154.970001,153.080002,154.289993,123.188423,2964000
2016-10-13,153.699997,154.220001,152.270004,153.720001,122.733330,2909900
2016-10-14,154.470001,155.529999,154.089996,154.449997,123.316193,4358200
2016-10-17,154.449997,155.889999,154.339996,154.770004,123.571693,5890400
2016-10-18,150.020004,151.000000,147.789993,150.720001,120.338051,12770600
2016-10-19,151.270004,152.449997,150.830002,151.259995,120.769211,4632900
2016-10-20,151.279999,152.899994,151.020004,151.520004,120.976799,4023100
2016-10-21,150.580002,151.149994,149.559998,149.630005,119.467773,4414200
2016-10-24,150.399994,151.520004,150.399994,150.570007,120.218277,2666700
2016-10-25,150.570007,151.160004,149.830002,150.880005,120.465836,2647500
2016-10-26,150.710007,152.940002,150.259995,151.809998,121.208351,2811700
2016-10-27,152.820007,154.059998,152.020004,153.350006,122.437958,4229300
2016-10-28,154.050003,154.440002,152.179993,152.610001,121.847099,3654500
2016-10-31,152.759995,154.330002,152.759995,153.690002,122.709351,3553200
2016-11-01,153.500000,153.910004,151.740005,152.789993,121.990799,3191900
2016-11-02,152.479996,153.350006,151.669998,151.949997,121.320152,3074400
2016-11-03,152.509995,153.740005,151.800003,152.369995,121.655464,2878800
2016-11-04,152.399994,153.639999,151.869995,152.429993,121.703377,2470400
2016-11-07,153.990005,156.110001,153.839996,155.720001,124.330185,3804900
2016-11-08,154.559998,155.929993,153.059998,155.169998,125.014984,3921900
2016-11-09,152.960007,155.559998,151.000000,154.809998,124.724953,5403700
2016-11-10,157.660004,161.160004,157.589996,160.220001,129.083588,7715800
2016-11-11,159.970001,161.339996,159.330002,161.270004,129.929565,4446600
2016-11-14,161.250000,161.860001,157.580002,158.210007,127.464226,5196500
2016-11-15,158.419998,159.149994,157.550003,158.669998,127.834801,3477000
2016-11-16,158.460007,159.550003,158.029999,159.289993,128.334290,2252800
2016-11-17,159.220001,159.929993,158.850006,159.800003,128.745209,2261200
2016-11-18,159.800003,160.720001,159.210007,160.389999,129.220566,2981600
2016-11-21,160.690002,163.000000,160.369995,162.770004,131.138062,4637100
2016-11-22,163.000000,163.000000,161.949997,162.669998,131.057495,2770800
2016-11-23,161.940002,162.380005,161.360001,161.979996,130.501541,2252700
2016-11-25,161.830002,163.190002,161.830002,163.139999,131.436127,1605300
2016-11-28,163.199997,164.660004,162.699997,164.520004,132.547958,4449400
2016-11-29,164.000000,164.410004,163.029999,163.529999,131.750351,3148200
2016-11-30,163.350006,163.800003,162.210007,162.220001,130.694931,4397800
2016-12-01,161.949997,162.199997,158.300003,159.820007,128.761322,4635700
2016-12-02,159.000000,160.289993,158.410004,160.020004,128.922455,2740900
2016-12-05,160.850006,161.149994,159.589996,159.839996,128.777435,3447100
2016-12-06,160.130005,160.789993,158.929993,160.350006,129.188339,2859000
2016-12-07,160.600006,165.179993,160.389999,164.789993,132.765472,4435100
2016-12-08,164.869995,166.000000,164.220001,165.360001,133.224701,3266400
2016-12-09,165.179993,166.720001,164.600006,166.520004,134.159271,3146900
2016-12-12,166.720001,166.789993,165.070007,165.500000,133.337509,3392300
2016-12-13,165.679993,169.949997,165.679993,168.289993,135.585327,5932300
2016-12-14,168.369995,169.889999,167.449997,168.509995,135.762573,4124200
2016-12-15,168.009995,169.850006,167.779999,168.020004,135.367783,3388600
2016-12-16,168.970001,169.110001,166.059998,166.729996,134.328476,7120600
2016-12-19,166.830002,167.259995,166.000000,166.679993,134.288162,2955900
2016-12-20,167.490005,168.250000,166.449997,167.600006,135.029419,2174600
2016-12-21,166.250000,167.940002,165.250000,167.330002,134.811874,3575700
2016-12-22,167.360001,168.229996,166.580002,167.059998,134.594330,2802600
2016-12-23,167.000000,167.490005,166.449997,166.710007,134.312378,1701200
2016-12-27,166.979996,167.979996,166.850006,167.139999,134.658798,1397500
2016-12-28,167.289993,167.740005,166.000000,166.190002,133.893402,1757500
2016-12-29,166.020004,166.990005,166.000000,166.600006,134.223770,1663500
2016-12-30,166.440002,166.699997,165.500000,165.990005,133.732269,2952800
